キャラクター	アイドルマスター	秋月律子（旧）	akizuki ritsuko,[[idolmaster]],twin braids
キャラクター	アイドルマスターシンデレラガールズ	片桐早苗	katagiri sanae,
キャラクター	東方	レミリア	remilia
テイスト	デザイナー	デザイナー	illustrated by(null_(nyanpyoun))
成人向け	テンプレ	NSFW非常に審美的な最高品質	nsfw very aesthetic best quality
装飾	アクセサリー	ガラガラ	rattle
装飾	アクセサリー	おしゃぶり	pacifier
成人向け	オプション	きれいなすじ	pussy line
顔	目	半目	half-closed eyes
身体	脚	開脚立ち膝	squatting, open legs
キャラクター	ブルーアーカイブ	ハナコ	Hanako_(blue_archive)
成人向け	オプション	股間隠し	pussy juice,
成人向け	オプション	胸隠し	arm covering breasts
身体	胸	胸の上に手を当てる	hand on own chest
成人向け	オプション	胸の下に腕	arm under breasts
成人向け	オプション	胸を揉む	grabbing own breasts
動作	手・腕の動作	赤ちゃんを抱く	holding baby
キャラクター	ブルーアーカイブ	ノノミ	nonomi_(blue_archive)
食べ物	お菓子	わたあめ	cotton_candy
服装	和装	着物　浴衣　和服	kimomo yukata wafuku
品質	高品質	非常に詳細なCG	extremely detailed cg
品質	高品質	非常に詳細な壁紙	extremely detailed wallpaper
テイスト	デザイナー	オノノ・イモコ	onono imoko
テイスト	デザイナー	BUNBUN	bunbun
テイスト	デザイナー	がおう	umaiyo_puyoman
テイスト	デザイナー	ナナカグラ	nana kagura
成人向け	オプション	金髪ギャル	{{{kizuki_aruchu}}},ai-generated,from below, 1girl,graphite, monochrome, Rafu Sketch,nsfw,medium breasts,blonde hair,blue eyes,long hair,blush, nose blush,seductive_smile,
装飾	眼鏡	ぐるぐる眼鏡	coke-bottle glasses
服装	下着	頭の上のパンツ	panties on head
装飾	その他	仮面舞踏会	masquerade mask
装飾	その他	ガスマスク　要強	oxygen mask
装飾	その他	能面	noh mask
装飾	その他	狐の面	fox mask
装飾	その他	ガスマスク	gas mask
顔	口	マウス　ヴェール	mouth veil
仮登録	未分類	アラビア服２	harem outfit
装飾	その他	その他	ninja mask
服装	一式	股間の空いたレオタード	crotchless leotard
服装	一式	横に紐が付いているレオタード	side-tie leotard
服装	一式	ハイレグ	highleg leotard
服装	一式	タートルネックレオタード	turtleneck leotard
服装	一式	破れたレオタード	torn leotard
服装	一式	上がないレオタード	strapless leotard
身体	特徴	くノ一セット	fishnet bodysuit,ninja,kunoichi
装飾	その他	レスラーマスク	luchador mask
身体	肌	繋ぎ目のある肌	patchwork skin
顔	輪郭	繋ぎ目の顔	stitched face
成人向け	オプション	裸の包帯	naked bandage
服装	一式	翻訳中	white leotard
服装	アウター	翻訳中	black coat
服装	スカート	翻訳中	black skirt
服装	スカート	翻訳中	high-waist skirt
服装	靴下	翻訳中	black thighhighs
キャラクター	Fate	翻訳中	bb (fate)
身体	胸	垂れ乳	sagging breasts,huge breasts
身体	尻	大きなお尻	huge hip
身体	頭部	顔が隠れる	hide face
成人向け	テンプレ	搾乳機	upperbody,{{{two transparent milking_machine are attached to the nipple}}}, {{{dairy plant milking machine connect to nipple, suctioned breast milk}}} ,breast_milk flow into transparent funnel tube,arms behind back, mechanical restraints, stationary restraints, french_braid,[[[[nsfw]]]],
身体	胸	ロリ巨乳	disproportionate breasts
キャラクター	グランブルーファンタジー	サラーサ	Threo
キャラクター	グランブルーファンタジー	ナルメア	narmaya,granble fantasy
身体	胸	ぷっくり乳首	puffy nipple
成人向け	エッチな構図		bloodwater,
シチュエーション	イベント		ss
その他	その他	ss	ss
成人向け	オプション	翻訳中	nipple_stimulation
顔	輪郭	翻訳中	fat faceless male man
髪	色	翻訳中	long straight hair
顔	目の形	目の虹彩	the iris of the eyes
カメラワーク	その他	目の精度を向上	eye focus
髪	髪色	金髪(真)	blond hair
顔	輪郭	丸顔	round face
品質	高品質用	素材感を強調	textile shading
顔	眉	細眉	thin eyebrows
身体	体型	不釣り合いな胸	disproportionate breasts
身体	胸	不釣り合いな胸	disproportionate breasts
身体	胸	動きのある胸	bouncing breasts
身体	胸	ロケットおっぱい(大)	perky big breasts
身体	胸	ロケットおっぱい(特大)	perky large breasts
身体	肌	褐色肌	tan skin
身体	胸	ロケットおっぱい(中)	perky medium breasts
身体	体形	ロリ巨乳	loli face and big boobs
身体	体形	非常に低身長	very short stature
身体	体形	身長120cm	stature:120cm
身体	体形	体重18kg	weight:18kg
成人向け	プレイ	睡眠セックス	sleep molestation
成人向け	オプション	腹ボコ	stomach_bulge
成人向け	オプション	腰掴み	boy grab her waist
身体	肌	褐色の女の子	tan skin girl
身体	肌	褐色の女の子2	dark skin girl
カメラワーク	視点	主観(両手あり)	pov both hands
人数	男女混合	男女1名ずつ	1 boy and 1 girl
シチュエーション	シチュ	男が女の前に立つ	boy standing in front of her
動作	腕の動作	腕を下ろす	lower arms
動作	腕の動作	手を下ろす	lower hands
表情・感情	視線	寄り目	cross-eyed
背景	背景	公衆トイレ	public toilet
成人向け	オプション	先走り汁	excessive precum
画面効果	画面効果	女の子が震える効果線	girl trembling motion line
身体	肌	褐色肌	[[[dark skin]]]
身体	肌	褐色肌	brown skin
服装	一式	スモック	child smock
人数	女性	1ロリ	1loli
成人向け	オプション	陥没乳首	inverted nipples
成人向け	オプション	nsfwな～（形容詞化）	nsfwal
品質	高品質	完璧な解剖学	perfect anatomy
品質	高品質用	完璧な解剖学	official style
品質	高品質用	完璧な解剖学	perfect anatomy
品質	高品質用	究極に細かい	ultra-detailed
品質	高品質用	複雑	intricate
品質	高品質用	全体的に詳細に	overall detail
身体	肌	褐色(明)女子	girl is light dark skin
顔	目の形	まつ毛	eyelashes
服装	下着	ふんどし(褌)	white japanese loincloth
髪	女性向けの髪型	黒髪ロングストレート	black long straight hair
成人向け	性器	大きく脈打つペニス	big veiny penis
成人向け	体位	プレス	mating press
服装	オプション	乳首が見えている	show off nipples
服装	オプション	～が見えている	show off
服装	トップス	法被(はっぴ)	happi coat
成人向け	ポーズ	股を掴む	crotch grab
服装	オプション	へそ出し	navel exposed
装飾	メイク	バーコードタトゥー	barcode tatoo
顔	口	栗みたいな口	chestnut mouth
顔	口	口先を尖らせる(キス口)	o3o
成人向け	射精	大量中出し射精	massive creampie
成人向け	挿入	性的完全挿入	screaming
成人向け	挿入	性的完全挿入	sexual full penetration
動作	手・腕の動作	お尻を手でつかむ	hand grabbing ass
成人向け	オプション	膣がペニスを包む	pussy fully covering black penis
成人向け	オプション	黒い睾丸、ペニス	big testicles bouncing, big black penis,
仮登録	未分類	巨大なお尻	huge asscheeks
仮登録	未分類	録画フレーム	recording frame
仮登録	未分類	ライン	speedlines
成人向け	ポーズ	対面位キスハメ	1girl, 1boy,NSFW,{{{{SEX}}}},short hair, tareme ,fox_girl ,large breasts,thick thighs , white hair, blue eye ,school_uniform ,cum_in_pussy ,Kiss,profile ,cleavage,black bra,fat man ,faceless male
場所	屋内	体育倉庫	gym storeroom
場所	屋内	マットの上	on mat
身体	腕	後ろ腕を縛られる	bound back arms
顔	目の形	目を閉じる	close eyes
顔	目の形	完全に目を閉じる	close eyes completely
服装	ボトムス	ヒップボーン・スカート	hipbone skirt
成人向け	！必須	黒人セット	(1boy,big testicles,big black penis,black man:1.1),
成人向け	オプション	黒人セット	1boy,huge testicles,huge black penis,black man,veiny penis
成人向け	テンプレ	電車痴漢２	nsfw,{{{{{on the train}}}}},{highres},looking at viewer,teasingsmile,sweatdrop,best quality,highly detaile,lying on person,ass,stretch legs,bare legs,from above,{{{{{shiny skin}}}}},from side ~ nude,nipples,pussy,arched back,clothed sex,{{{{{1boy}}}}},{{{sex from behind}}},{{{standing doggy style}}},{{{standing sex}}},{{torso grab}},{{paizuri}},public indecency,love juice,undressing,{{{{{{{{{{bukkake}}}}}}}}}},{{{{{{{{{{excessive cum}}}}}}}}}},{{{{{{{{{{cum on breasts}}}}}}}}}},{{{{{{{{{{pojecile cum}}}}}}}}}},{{{{{{{{{{cum in pussy}}}}}}}}}},naked,manyboysis,
服装	一式	ウェディングドレス一式	wedding dress, bride, bridal veil, white dress, tiara, pearl necklace, elbow gloves, white gloves, garter straps,
成人向け	オプション	頬にペニスを強引にこすりつける	forcefully rub penis on cheek
その他	その他	体格差	physical difference
成人向け	性器	1	cleft of venus
成人向け	アイテム	オナホール	artificial vagina
人数	女性	tanin	(6 girls:1.6),{{{absolutely everyone}}}
身体	体型	幼児体型	toddler body
コスチューム	現代	バニーガールの服	side-tie leotard
コスチューム	現代	バニーガールの服(紐無し)	highleg leotard
顔	目の形	小さな瞳	little pupil
顔	目の形	小さな瞳2	small pupil
コスチューム	水着	青いワンピース水着	blue one-piece swimsuit
コスチューム	水着	ハイレグ水着	highleg swimsuit
服装	下着	ずらし（陰毛あり）	panties aside,pubic hair,
動作	腕の動作	右手を股間に	right hand in the crotch
成人向け	テンプレ	競泳水着で放尿（見上げる視点）	nfsw,large breasts ,female,1gir,pussy focus,from below,feet out of frame,very close to viewers,girls' front,hands behind one's back,standing, bowlegged,trembling motionline for orgasm,wet pussy,vaginal,wet vagina,{{hand in pussy,panties aside,pubic hair,peeing}},{{{background,big stone wall,deep shadows}}}, {{{stone pavement}}},day light,closed_mouth,looking away,strong light coming in,high resolution, best quality, blush,full-face blush,wet,ompetition swimsuit ,highleg swimsuit ,blue one-piece swimsuit ,long foot,
場所	屋内	シャワールーム	shower room
服装	オプション	ガーリースタイル	girly style
顔	目の形	小さな瞳	small pupil
身体	肌	褐色(明るめ)	light dark skin
成人向け	オプション	胸出し	breasts out
身体	肌	肌の食い込み	deep skin
顔	目の形	繊細な虹彩の描写の瞳	intricate iris details
顔	目の形	瞳の反射	captivating eye reflections
顔	目の形	瞳にキラキラ	sparkling highlights in the eyes
顔	目の形	瞳孔に奥行きと立体感	depth and dimension in the pupils
顔	目の形	瞳の虹彩に微妙な色の変化	subtle color variations in the iris
顔	目の形	繊細なまつ毛の描写	meticulous eyelash details
顔	目の形	瞳の血管	realistic eye veins
服装	トップス	乳首周辺まで開いたブラ	bra {{open}} {{around nipples}}
服装	ボトムス	アナル周辺まで開いたズボン	pants {{open}} {{around anus}}
成人向け	オプション	透け乳首	nipples visible through clothes
成人向け	オプション	尖った胸	pointy breasts
髪	色	髪を通して見える眼	eyes visible through hair
動作	脚の動作	両足を広げて	legs apart
顔	輪郭	寝た状態の対面座位	hetero, kiss,face to face,hug,{{{{{girl lying face up on yoga mat}}}}},leg lock,
品質	低品質成人向け	複数のペニス	multiple_penises
品質	低品質成人向け	身体のないペニス	disembodied_penis
成人向け	エッチな構図	だいしゅきホールド	leg lock,
動作	ポーズ	横になる、寝転ぶ	lie down
品質	低品質用	コマ割り	panel layout
コスチューム	水着	青い差し色の入った白競泳水着	{{white competition swimsuit}} {{{with blue accent color}}} ,
品質	高品質	プロンプト	score_9, score_8_up, score_7_up, BREAK source_anime, rating_explicit, best quality, masterpiece, uncensored, 1girl,
身体	脚	ネガ軽量	low quality , bad anatomy, bad proportions, extra legs, deformed anatomy, messy color, deformed fingers, bad, distracted, hyperrealistic,source_furry, source_pony, source_cartoon
身体	筋肉	ネガ重い	censored, mosaic censoring, bar censor ,border, worst quality, low quality, simple background, white background, realistic, sketch ,muscle , normal quality, jpeg artifacts, depth of field, blurry, messy drawing, amateur drawing, lowres, bad anatomy, bad hands, text, error, missing fingers, fewer digits, extra digits,cropped , greyscale, monochrome, source_furry, source_pony, source_cartoon, comic ,source filmmaker,video ,3d
成人向け	性器	撮影者のペニス	1viewer's penis
成人向け	オプション	全身に精液	sperm all over the body
成人向け	オプション	全身に精液	semen all over the body
成人向け	オプション	濁った精液	cloudy sperm
成人向け	オプション	全身に精液	cum on all over the body
成人向け	オプション	全身に精液	cum on whole body
成人向け	オプション	全身に精液	sperm on whole body
成人向け	オプション	全身に精液	semen on whole body
服装	トップス	カッターシャツ	white shirt, shirt formal
成人向け	挿入	種付けプレス	mating_press
成人向け	挿入	根元まで	deep penetration
オブジェクト	動物	翻訳中	doggystyle
成人向け	オプション	溢れる精液大量射精	creampie,excessive cum,
成人向け	オプション	精液セット	(orgasm,cum overflow, cum in pussy, cum on body, cum on breasts, cumdrip, cum string,cum on face, pussy juice,creampie,excessive cum,cum puddle:1.5),
顔	目	目がきれいになる	big eyes
成人向け	アイテム	ヤリ部屋	messy room,too many dildos,condoms,vibrators,sex toys
成人向け	オプション	精液セット	(orgasm,cum overflow, cum in pussy, cum on body, cum on breasts, cumdrip, cum string,cum on face, pussy juice,creampie,excessive cum,cum puddle,heart:1.5)
仮登録	未分類	のけぞり	Expressiveh, head back, leaning back, arm support
成人向け	プレイ	尻コキ	buttjob
成人向け	オプション	精液セット	(orgasm,pojecile cum,cum pool,cum in pussy, cum on body, cum on breasts, cumdrip, cum string,cum on face, pussy juice,creampie,excessive cum,cum puddle,heart:1.5),
成人向け	オプション	精液セット	(orgasm,cum in pussy, cum on body, cum on breasts, cumdrip, cum string,cum on face, pussy juice,cum pool,creampie,excessive cum,cum puddle,heart:1.5),
成人向け	オプション	胸セット	(nipples,lactation,cleavage,erectile nipples:1.3),
オプション	オプション	破れた黒いレギンス	black leggings, torn_legwear
服装	一式	マイクロビキニセット	micro bikini,  micro shorts, denim shorts, short shorts, cutoffs,
身体	肌	赤褐色肌	reddish brown skin
キャラクター	東方	ゆうま	Yuma
キャラクター	東方	touhou	touhou
キャラクター	東方	摩多羅隠岐奈	matara okina, hat,long hair,blonde hair, yellow eyes, long sleeves,wide sleeves,detached sleeves, white shirt, tabard, green skirt,constellation print,
品質	高品質	ponyテンプレ	score_9, score_8_up, score_7_up,
キャラクター	東方	宮出口瑞霊	miyadeguchi mizuchi,blue hair,long hair,hair between eyes,blue eyes,sanpaku, striped shirt,striped clothes,white skirt,striped skirt, skull hair ornament, long sleeves, striped skirt, ponytail, sidelocks, hair tube
成人向け	属性	ぽっちゃり	potbelly
成人向け	属性	デカい乳輪	large_areolae
成人向け	属性	陥没乳首	inverted_nipples
成人向け	属性	黒ずんだ乳首	dark_nipples
成人向け	シチュ	男女一人	1girl,1boy
成人向け	シチュ	背後からの乳揉み	grabbing,grabbing another's breast,grabbing from behind
成人向け	属性	母乳	lactation
背景	背景	バスルーム	shower (place)
成人向け	シチュ	ガラス越しの乳	breasts on glass
背景	背景	ホテル	hotel room
背景	背景	放課後の教室	classroom window shadow
成人向け	ポーズ	長舌出し	long tongue,tongue out
キャラクター	東方	宮出口瑞霊服なし	miyadeguchi mizuchi,blue hair,long hair,hair between eyes,blue eyes,sanpaku,ponytail, sidelocks, hair tube,{{constricted pupils}},simple eyes
成人向け	属性	超乳	gigantic breasts,gleaming skin
服装	一式	スク水	school swimsuit
成人向け	オプション	精液セット改	orgasm,cum in pussy,cum on body,cum on breasts,cumdrip,cum string,cum on face,pussy juice,cum pool,creampie,excessive cum,projectile cum,heart,
表情・感情	性的な表情		troubled eyebrows,embarrassed
キャラクター	東方	豫母都日狭美	yomotsu hisami, purple dress,hair flower
キャラクター	東方	日白残無	nippaku zanmu,horns,yellow horns,green shirt, ribbon trim, wide sleeves,off shoulder, blue shorts, bare shoulders,
成人向け	シチュ	服越しの母乳	lactation through clothes
キャラクター	東方	天火人ちやり	tenkajin chiyari,single horn,purple horn, long hair,purple hair, pointy ears, red eyes,green shirt,short sleeves, green shorts,plaid shorts,dragon tail,purple tail,
キャラクター	東方	驪駒早鬼	kurokoma saki,cowboy hat, horse tail, brown headwear, black wings, cowboy boots, cowboy western, feathered wings,bandana, brown skirt, blue shirt, plaid, short sleeves, scarf, bare shoulders, off-shoulder shirt,
キャラクター	東方	埴安神袿姫	haniyasushin keiki,head scarf, blue hair,long hair,red eyes,jewelry,magatama necklace,long puffy sleeves,  arm ribbon,single strap, yellow dress,green apron, pocket,
キャラクター	東方	山城たかね	yamashiro takane, green hair, hat, green eyes,,flat cap, medium hair,camouflage headwear, green dress, green skirt,
髪	髪	横三つ編み	crown braid hair
キャラクター	東方	豫母都日狭美服なし	touhou,yomotsu hisami,
成人向け	属性	垂れる母乳	breast milk
オブジェクト	オブジェクト	ボトル※母乳除外にも	bottle
表情・感情	性的な表情	栗口アへ◎	chestnut mouth
品質	高品質	AI加筆	ai-assisted
動作	しぐさ	頭傾け(30度)	head tilt 30 degrees
成人向け	オプション	歯磨きフェラ	cheek bulge
成人向け	オプション	頬をつつく	cheek poking
髪	色	rokishi	beautiful detailed eyes,clear eyes,blonde hair,blue eyes,The depths of my eyes are black,The depths of your eyes are clear,beautiful detailed eyes,clear eyes,
服装	オプション	完全に服を着た状態	fully clothed
キャラクター	東方	ちやり服なし	tenkajin chiyari,single horn,purple horn,long hair,purple hair,pointy ears,red eyes,dragon tail,purple tail,
成人向け	オプション	大量の精液	cum overflow
身体	体型	幼児化	aged down
服装	一式	ドスケベ日焼けボディ	thick thighs,(tanlines),sweat,sweatdrop,dark skin,shiny skin,(exposed clothes),
成人向け	！必須	くぱぁ相性✕	breastmilk
表情・感情	性的な表情	めかくれ	{{{faceless female}}}
テイスト	画材	エアブラシ	airbrush
その他	その他	へんりいだ模倣	artist_henreader
髪	髪色	ダークグレー	dark gray hair
キャラクター	東方	やちえ	touhou,kicchou yachie
画面効果	画面効果	横から	,looking to the side,facing to the side,{{{from side}}}
成人向け	シチュ	日焼けエッチ◎	,{{{{dark-skinned female}}}},{{{bikini tan}}}
成人向け	属性	垂れ乳	hanging breasts
成人向け	オプション	腹ボコ2	stomach bulge by penis
表情・感情	性的な表情	イキ目	cross-eyed,upturned eyes,{{{constricted pupils}}},rolling eyes,
髪	髪質	滑らかな(サラサラ)髪	smooth hair
成人向け	エッチな構図	中出し断面	pussy cum,cum in pussy,cross-section,internal cumshot
品質	aesthetic	翻訳中	very aesthetic
品質	高品質	翻訳中	ultra-detailed
身体	肌	翻訳中	super detailed skin
成人向け	プレイ	束縛	basfd
成人向け	オプション	射精フィニッシュ	excessive cum,female ejaculation,{{{{trembling motionline for orgasm}}}},
服装	下着	水玉模様の子供パンツ	polka dots cotton panties
表情・感情	性的な表情	半目	half-closed eyes
表情・感情	性的な表情	よだれ	{{drooling}},saliva,drivel,saliva trail
服装	一式	エロ黒下着	highleg panties,black bra,
成人向け	ポーズ	おまんこくぱぁ	open vagina,spread pussy,pussy juice,hands on own crotch,legs apart
成人向け	シチュ	ぬぎぬぎ	undressing,
服装	一式	エロドレス	backless dress,halter dress,plunging neckline,short dress,miniskirt, skirt lift,lifted by self,
服装	一式	エロダンサー	saliva,drivel,saliva trail,harem outfit,harem pants,see-through veil,mouth_veil,hip vent,see-through pants,see-through sleeves,see-through skirt,micro bikini,
成人向け	プレイ	人便	human toilet
キャラクター	東方	大人ラルバ	touhou,eternity larva,butterfly wings,forest,{{{{long hair}}}},huge breasts,gleaming skin,thick thighs,half-closed eyes,house wife,undressing,30 years old
表情・感情	性的な表情	事後	afterglow
成人向け	ポーズ	のけぞり	{{{{head back}}}}
成人向け	属性	爆乳陥没乳首	,large_areolae,{{{inverted_nipples}}}
成人向け	オプション	離れ乳	breasts apart
表情・感情	性的な表情	エロイキ目	rolling eyes,upturned eyes
身体	肌	arucyu	{{{kizuki_aruchu}}},ai-generated, 1girl,graphite, monochrome, Rafu Sketch,,extremely detailed body,glistening skin,
表情・感情	性的な表情	えろえろ目	{{{{cross-eyed}}}},{{{{upturned eyes}}}},{{{{{constricted pupils}}}}},{{{{sanpaku}}}},rolling eyes
表情・感情	性的な表情	オホ口◎	{{{{{dot mouth}}}}},parted lips
服装	一式	エヴァの制服	tokyo-3 middle school uniform
身体	部位	睾丸、金玉	testicles,
表情・感情	性的な表情	V眉	{{{v-shaped eyebrows}}},
身体	脚	股に手をはさみ	hand between legs
服装	手袋	フリルグローブ	frilled gloves
顔	目	目のくま	bags under eyes
身体	脚	でか尻　もも	wide hips,thick thighs
成人向け	オプション	汁あと	pussy juice trail
服装	下着	Tバック	g-string
成人向け	エッチな構図	三つ葉	trefoil
テイスト	作品	dolphin wave	gin (ginshari)
テイスト	デザイナー	とらいし	toraishi 666
服装	一式	青い競泳水着	blue one-piece swimsuit,competition swimsuit,
服装	一式	青い競泳水着	blue one-piece swimsuit,highleg competition swimsuit,
シチュエーション	シチュ	追加視点パンチラ	mtu_virus
成人向け	オプション	あと	pussy juice trail,
顔	輪郭	はずかしい	embarrassed,full-face blush
成人向け	性器の状態	マン汁の染み	pussy juice stain
成人向け	性交	セックス時の男追加（主観）	1boy,male,penis,pov,sex
身体	胸		erectile nipples
服装	下着	パンスト越しのパンツ	panties under pantyhose
テイスト	デザイナー	ななし	null (nyanpyoun)
キャラクター	ウマ娘	キングヘイロー	king halo (umamusume)
仮登録	未分類		脇
場所	屋内	トイレ（個室）	toilet stall
カメラワーク	フォーカス	顔のアップ	face focus
キャラクター	東方	汎用残無エロ	{{{nippaku zanmu (touhou)}}},black hair,long hair,yellow horns,green shirt, blue shorts
成人向け	プレイ	獣姦	bestiality
顔	目の形	目を細める	squinting eyes
成人向け	シチュ	触手による絞殺	strangling by tentacles
成人向け	テンプレ	後ろ手正常位	nsfw,1girl,1boy,insert vagina,missionary position,embarrassed,sad,arms behind head
成人向け	オプション	エロ基本	nsfw,1girl,1boy,trembling motionline for orgasm,sad,embarrassed,
身体	裸	ぷにまんこ	pussy line
服装	靴下	太もも食込	skindantation
成人向け	属性	服越しの母乳	{{{lactation through clothes}}}
服装	下着	おっぱい隠す	{{{covered breasts}}},
表情・感情	性的な表情	オホ顔	{{{fucked silly}}}
成人向け	性交	ixyset	ixy,nsfw,1girl,1boy,sex,rape,cfnm,trembling motionline ,troubled eyebrows,
成人向け	体位	バック股下視点	vaginal penis, {{stepped on}}, {{from below}}
成人向け	体位	だいしゅきホールド	kiss,face to face,hug,{{{{{girl lying face up on bed}}}}},leg lock,on bed, motion lines,
成人向け	オプション	断面図	cross-section of uterus,fertilization,pussy cum,
成人向け	オプション	手マン	nsfw,1boy,1girl,fingering pussy
成人向け	オプション	手マン	nsfw,1boy,1girl,fingering pussy,
動作	手・腕の動作	乳もみ	1girl,1man,nswf,grabbing from behind,lactation through clothes,trembling motionline ,troubled eyebrows,
成人向け	性交	密着	nsfw,1girl,1boy,sex,rape,cfnm,trembling motionline,troubled eyebrows,fatman,hug,hetero, mating press,missionary position, penis, pussy,vaginal,motion lines,
キャラクター再現	NARUTO	サクラ	naruto (series), {haruno sakura},pink hair, long hair,straight hair, green eyes,small breasts,red shirt,sleeveless,bike_shorts,
成人向け	オプション	ビクビク	closed eyes,{{orgasm}},trembling motionline for orgasm,
成人向け	オプション	断面イキ	close eyes,troubled eyebrows,orgasm,close mouth,clench teeth,cross-section of uterus,fertilization,pussy cum,
成人向け	オプション	くいしばる	close eyes, troubled eyebrows, orgasm, close mouth, clench teeth
成人向け	絶頂	愛液だまり	{{{pussy juice puddle}}}}
状態	状態	腋の下の汗染み	Sweat stains under the armpits
キャラクター	東方	ちやり	{{{{tenkajin chiyari (touhou)}}}},tail,purple hair,{{{long hair}}},single horns,
キャラクター	艦隊これくしょん	妙高改二	myoukou kai2 (kancolle)
身体	胸	離れおっぱい	{{{{breasts apart}}}},
成人向け	オプション	伸びた精液	cum string
成人向け	オプション	愛液の線	pussy juice trail
身体	特徴	ネガティブ	bad anatomy,disfigured,poorly drawn,deformed,mutation,bad arms,bad hands,extra digits,fewer digits,@_@,ugly,long body,text,username,signature,chibi
動作	ポーズ	膝つき	Kneeling pose
成人向け	プレイ	首絞めックス	{{situation(strangling, {{{{grab neck}}}}), {{man put hands on neck}})}}
成人向け	性器の状態	母乳が染み出ている	Mother's milk is seeping out.
キャラクター	Fate	源頼光	minamoto no raikou (FGO)
品質	高品質	いつもの絵柄	[[ame (uten cacel), yd (orange maru), muchi maro, shirabi, mery (yangmalgage)]], {{year 2023}},extremely detailed CG unity 8k wallpaper,
キャラクター	ウマ娘	メジロラモーヌ	Mejiro Ramonu (umamusume)
品質	高品質	最初	score_9,score_8_up,score_7_up,best quality,masterpiece,4k,uncensored,prefect lighting,rating_explicit,very aesthetic,anime BREAK
テイスト	デザイナー	クール教	Cool-kyou Shinja
キャラクター	ウマ娘	エイシンフラッシュ	Eishin Flash (umamusume)
成人向け	口淫	フェラ（深め）	fellatio,sucking,deepthroat,
動作	腕の動作	主観時の手のみ	disembodied hands
成人向け	オプション	finish	closed eyes,pussy cum,{{orgasm}},trembling motionline for orgasm,
シチュエーション	シチュ	リョナ（首絞め）	{{{{{{{{{{{ryona}}}}}}}}}},{{{{{{{{{{guro}}}}}}}}}},{{{{{{{{{{snuff}}}}}}}}},{{{{{strangulation}}}}}, {{{{{{{{{suffocation}}}}}}}}}, {{{{{violence}}}}}, {{{{{dead}}}}},
服装	一式	エナメル服	enameled Clothes
キャラクター	FE	フレン	Flayn,Fire Emblem
表情・感情	性的な表情	下品なエロ	vulgarity
顔	目	瞳	gray eyes,eye focus,Character focus
コスチューム	ユニフォーム	アメスク	,tied blouse,open blouse,cleavage,wearing school girl,bare navel,microskirt,white blouse
装飾	その他	コンドーム散乱	multiple_condoms
コスチューム	ファンタジー	修道女三点セット	black head veil, black scapular, black tunic,
動作	ポーズ	エロ蹲踞	crouching, open legs
